"Query_number","doc_number"
1047548,317034
1047548,26073
1047548,277362
1047548,466745
1047548,197
1047386,399586
1047386,335074
1047386,111947
1047386,427277
1047386,135391
1047386,211617
1047386,496539
1047386,130332
1047386,382129
1047386,162419
1047386,115004
1047386,177087
1047386,270102
1047386,193329
1100106,97243
1100106,54828
1100106,436516
1100106,401802
1100106,359899
1100106,297031
1100106,271146
1100106,252560
1100106,122667
1100105,360744
1100105,190408
1100105,229479
1100105,483814
1100105,10360
1100105,49669
1100105,2201
1100105,413836
1100105,22153
1100105,479368
1100105,55349
1100105,39479
1100105,119116
1100105,286224
1100105,343417
1100105,192290
1100105,29722
1100105,14079
1100094,434211
1100094,59921
1100094,212652
1100094,30934
1100094,497929
1100094,59259
1100094,348866
1100094,42991
1100094,444922
1100094,337688
1100094,374201
1100094,116221
1100094,114301
1100094,468391
1045227,224642
1045227,364357
1045227,416030
1045227,360414
1045227,399794
1045227,46210
1045227,188595
1045227,402294
1045227,431376
1045227,473014
1045227,358227
1100070,410479
1100070,162664
1100070,483282
1100070,401931
1100070,378743
1100070,253737
1100070,312673
1100070,306413
1100070,302782
1100070,232767
1100070,227682
1100070,373507
1100070,495542
1100070,174658
1100070,406974
1100070,224354
1100070,130585
1100035,104195
1100035,419445
1100035,155042
1100035,61175
1100035,201174
1100035,138153
1100035,488634
1100035,461144
1100035,204499
1100035,307590
1100035,113801
1100035,289391
1100035,84210
1100035,390793
1100035,328772
1100035,87648
1100035,134454
1100035,271369
1100035,404150
1100035,90191
1100010,349569
1100010,229016
1100010,308195
1100010,98423
1100010,432514
1100010,401585
1100010,116506
1100010,300139
1100010,286663
1100010,109385
1100010,56413
1100010,69466
1100010,247843
1100010,280051
1100010,350767
1100010,207790
1100010,346594
1100010,61983
1099998,423769
1099998,76447
1099998,260059
1099998,328825
1099998,51257
1099998,193975
1099998,257128
1099998,66251
1099998,324618
1099998,233147
1099998,48799
1099998,149115
1099998,77863
1038527,70966
1038527,112226
1038527,258976
1038527,274810
1038527,337626
1038527,370849
1038527,339581
1038527,287138
1038527,429473
1038527,420064
1038527,305997
1038527,249990
1038527,64308
1038527,183650
1038527,160217
1038527,436489
1038527,433070
1099985,239869
1099985,123812
1099985,311926
1099985,382486
1099985,396577
1099985,320023
1099985,484158
1099985,28036
1099985,229727
1099985,34889
1099985,158249
1099985,301479
1099985,422737
1099980,305478
1099980,16824
1099980,268427
1099980,186573
1099980,331
1099980,306762
1099980,75664
1099980,239863
1099980,428302
1099980,344154
1099980,169201
1099980,159286
1099980,185111
1099980,391727
1099980,217898
1099980,303045
1036782,96604
1036782,25092
1036782,383967
1036782,211450
1036782,208320
1036782,252609
1036782,447124
1036782,424261
1036782,98835
1036782,430908
1036782,374913
1036782,400384
1036782,323650
1036782,267758
1036782,307197
1036782,265907
1036782,10434
1036782,494188
1036782,487200
1036782,46325
1036782,138093
1036782,398512
1102177,123469
1102177,227957
1102177,73422
1102177,103412
1102177,184776
1102177,313038
1102177,82574
1102177,373805
1102177,62378
1102177,450766
1102177,185475
1102177,378654
1102177,339290
1102177,247560
1102177,290767
1102177,339720
1102177,288034
1102177,309221
1102177,37291
1102177,61483
1102177,179016
1102177,453683
1102177,416030
1102177,111423
1102177,344399
1102177,355740
1035367,83664
1035367,62614
1035367,243146
1035367,486016
1035367,398500
1035367,154527
1035367,322945
1035367,160655
1035367,267900
1035367,335162
1035367,99236
1035367,212685
1035367,261649
1035367,259625
1035367,165933
1035367,82473
1035006,11608
1035006,246009
1035006,105374
1035006,144925
1035006,388068
1035006,292200
1035006,203939
1035006,235896
1035006,125807
1035006,310900
1035006,204095
1035006,183300
1035006,387047
1035006,363252
1099914,416054
1099914,474844
1099914,225551
1099914,500144
1099914,318617
1099914,157063
1099914,30472
1099914,391494
1099914,477243
1099914,44900
1099914,432091
1099914,27887
1099914,482210
1099914,251032
1099914,157440
1099888,329380
1099888,311777
1099888,408093
1099888,238000
1099888,437494
1099888,303407
1099888,414311
1099888,158657
1099888,179620
1099888,36598
1099888,439400
1099888,164004
1099888,103249
1099859,304585
1099859,105689
1099859,170167
1099859,458280
1099859,224512
1099859,38397
1099859,422107
1099859,47031
1099859,124733
1099859,265096
1099859,37626
1099859,497834
1099859,127487
1099859,46909
1099859,45756
1099859,223817
1099859,48052
1099859,312277
1099859,490671
1099859,354943
1099859,81366
1099855,334209
1099855,423519
1099855,160592
1099855,169157
1099855,485580
1099855,17844
1099855,463748
1099855,398467
1099855,482423
1099855,241173
1030378,86635
1030378,277962
1030378,204731
1030378,443153
1030378,332310
1030378,364958
1030378,445977
1030378,458935
1030378,348626
1030378,290426
1030378,268460
1030378,69742
1030378,95144
1029544,245329
1029544,99889
1029544,419436
1029544,312853
1029544,28991
1029544,434140
1029544,465486
1029544,75741
1029544,185182
1029544,162644
1029544,425248
1029544,62869
1029544,238291
1029544,69109
1029544,258790
1029544,53288
1029544,353623
1029544,122152
1029124,66396
1029124,447621
1029124,136562
1029124,91755
1029124,367199
1029124,98036
1029124,358707
1029124,210440
1029124,226843
1029124,399146
1029124,482679
1029124,4464
1029031,100249
1029031,330414
1029031,156717
1029031,187352
1029031,264618
1029031,244949
1029031,116369
1029031,45058
1029031,75649
1029031,187241
1029031,133606
1029031,179107
1029031,187476
1029031,324113
1029031,63343
1028538,170453
1028538,147409
1028538,57164
1028538,134600
1028538,63650
1028538,328013
1028538,392496
1028538,407089
1028538,252818
1028538,339278
1028538,355329
1028538,137314
1028538,191478
1028538,471394
1028538,349734
1028538,283233
1028538,496539
1028538,130332
1028538,382129
1028538,162419
1028538,115004
1028538,177087
1099816,159670
1099816,395753
1099816,261079
1099816,58625
1099816,140167
1099816,158376
1099816,36153
1099816,156396
1099816,395235
1099816,286106
1099816,398908
1099816,279772
1099816,407766
1099816,447024
1099816,495528
1099816,500692
1099816,266476
1099816,143206
1099816,251839
1099816,318557
1099806,226664
1099806,435686
1099806,3610
1099806,307001
1099806,326386
1099806,154515
1099806,131296
1099806,394525
1099806,177165
1099806,470459
1099806,426310
1099806,59479
1099806,367956
1099806,419072
1099806,332909
1099806,273601
1099806,111709
1099806,272122
1099806,312995
1024727,103803
1024727,69471
1024727,221708
1024727,295964
1024727,366778
1024727,123215
1024727,142307
1024727,345509
1024727,105632
1024727,228980
1024727,304849
1024727,471727
1024727,73110
1024727,427482
1024591,152980
1024591,320731
1024591,468683
1024591,332832
1024591,377913
1024591,256083
1024591,268067
1024591,326388
1024591,317106
1024591,132882
1024591,319710
1024591,461914
1024591,345332
1024591,408290
1024591,338270
1024591,463707
1024591,113778
1024591,47724
1024591,338132
1024591,162517
1024591,253536
1022442,358743
1022442,125453
1022442,461829
1022442,166420
1022442,183829
1022442,127287
1022442,311012
1022442,388066
1022442,438765
1022442,420084
1022442,173058
1022442,213124
1021971,367477
1021971,180746
1021971,76250
1021971,149518
1021971,273428
1021971,156335
1021971,289087
1021971,485009
1021971,395608
1021971,6290
1021971,208104
1021971,371445
1021971,72507
1021324,64100
1021324,7703
1021324,133794
1021324,283848
1021324,132666
1021324,436215
1021324,174116
1021324,152686
1021324,13732
1021324,47191
1021324,418853
1021324,42027
1021324,132104
1021324,398101
1021324,146107
1021324,270072
1021053,187112
1021053,343112
1021053,277691
1021053,159968
1021053,380689
1021053,70916
1021053,31045
1021053,245291
1021053,162652
1021053,58717
1021053,180281
1021053,376741
1017971,496967
1017971,70398
1017971,337523
1017971,238018
1017971,13494
1017971,230289
1017971,456186
1017971,379103
1017971,325923
1017971,86497
1017971,157157
1017971,363989
1017971,106752
1017971,133112
1017971,166729
1017971,311339
1017276,287809
1017276,139145
1017276,223442
1017276,14921
1017276,75733
1017276,221678
1017276,76306
1017276,34513
1017276,145367
1017276,127111
1017276,174348
1017276,344154
1017276,212789
1016015,69044
1016015,122199
1016015,192986
1016015,67484
1016015,247352
1016015,285653
1016015,310711
1016015,211782
1016015,151565
1016015,29847
1016015,209444
1016015,37045
1016015,169847
1016015,149879
1016015,259799
1016015,62413
1016015,443598
1016015,455491
1014885,480237
1014885,300219
1014885,500419
1014885,156873
1014885,192834
1014885,62404
1014885,299230
1014885,392729
1014885,282830
1014885,256956
1014885,234260
1014885,408556
1014885,310711
1014885,257710
1014885,479588
1014885,481412
1014885,366503
1013304,333012
1013304,391625
1013304,234167
1013304,248284
1013304,313550
1013304,363383
1013304,194667
1013304,209570
1013304,339000
1013304,268638
1013304,292805
1013304,413947
1013304,278882
1013304,24146
1013304,434467
1013304,384159
1013304,218526
1013304,316708
1013304,262822
1013114,380747
1013114,7695
1013114,37808
1013114,293316
1013114,30349
1013114,206062
1013114,154834
1013114,39279
1013114,280161
1013114,163283
1013114,176948
1013114,184186
1013114,382864
1013114,255805
1013114,373477
1013114,15940
1013114,132066
1013114,493368
1009749,482254
1009749,240325
1009749,364846
1009749,257397
1009749,73913
1009749,214796
1009749,122424
1009749,463161
1009749,384716
1009749,106229
1009749,423863
1009749,35263
1009749,452159
1009749,243131
1009749,360390
1009749,305244
1009749,120088
1009749,335810
1009749,52413
1009742,37110
1009742,107543
1009742,8651
1009742,448153
1009742,298186
1009742,175578
1009527,220369
1009527,314510
1009527,122658
1009527,327216
1009527,334263
1009527,350377
1009527,365680
1009527,269594
1009527,166366
1009527,183365
1009527,146463
1009527,352717
1009527,105282
1009527,449424
1009527,155524
1007934,212091
1007934,349166
1007934,311887
1007934,352266
1007934,426311
1007934,434756
1007934,188565
1007934,465527
1007934,340122
1007934,479469
1006911,266717
1006911,79642
1006911,410709
1006911,146979
1006911,199168
1006911,490590
1006911,454011
1006911,287377
1006911,82125
1006911,338109
1006911,175139
1006911,402030
1006911,243671
1006911,165912
1006911,470677
1006911,222474
1006911,449446
1006911,27709
1006911,301699
1006911,383709
1006578,454490
1006578,180633
1006578,326999
1006578,391435
1006578,417116
1006578,456355
1006578,79095
1006578,498046
1006578,306616
1006578,86138
1006578,142838
1006578,230286
1006578,398536
1005798,312458
1005798,249879
1005798,372220
1005798,353021
1005798,148449
1005798,6220
1005798,22153
1005798,479368
1005798,55349
1005798,39479
1005798,119116
1005798,286224
1005798,343417
1005131,3960
1005131,397635
1005131,482675
1005131,347384
1005131,302046
1005131,492788
1005131,197192
1005131,498892
1005131,433337
1005131,292496
1005131,77664
1005131,469981
1005131,397210
1005131,285058
1005131,74908
1005131,397522
1004243,430241
1004243,43685
1004243,265442
1004243,248208
1004243,82580
1004243,329908
1004243,172593
1004243,65156
1004243,375301
1004243,430584
1004243,153616
1004243,81529
1004243,268349
1004243,189872
1004243,158739
1004243,441053
1004243,95609
1004243,112410
1002554,217937
1002554,290834
1002554,398439
1002554,253297
1002554,62458
1002554,26848
1002554,372496
1002554,195986
1002554,231298
1002554,266599
1002554,204254
1002554,431930
1002482,274491
1002482,453957
1002482,195574
1002482,340112
1002482,364914
1002482,484869
1002482,266513
1002482,223949
1002482,398667
1002482,222934
1002482,484459
1002482,378622
1002482,163098
1002482,368128
1002482,149970
1002482,96038
1002482,62213
1002482,81183
1002482,106662
1002482,308110
1001903,374335
1001903,351622
1001903,345725
1001903,277401
1001903,270105
1001903,493051
1001903,479865
1001903,335389
1001903,66040
1001903,271388
1001903,231812
1001903,258499
1001903,341942
1001903,218755
1001903,383523
1001903,321318
1000798,359203
1000798,60382
1000798,418752
1000798,493366
1000798,297776
1000798,268648
1000798,70038
1000798,320330
1000798,469248
1000798,32313
1000798,64775
1000798,316281
1000798,339442
1000798,461643
1000798,59648
1000798,149786
1000798,310931
1000083,303330
1000083,72101
1000083,51653
1000083,463480
1000083,24675
1000083,285541
1000083,178895
1000083,314276
1000083,314845
1000083,346008
1000083,374391
1000083,186724
1000083,347550
1000083,499511
999552,66623
999552,32656
999552,484896
999552,364211
999552,270698
999552,463199
999552,170505
999552,282878
999552,428279
999552,290182
999552,81510
999552,237732
999552,109718
999552,105347
999552,236813
999552,296525
999552,271130
999552,114078
999552,36236
999552,428110
999552,493056
998965,198898
998965,322508
998965,162835
998965,199469
998965,14579
998965,442953
998965,184832
998965,242539
998965,363558
998965,174874
998965,140553
998965,394825
998965,217549
998965,468163
998965,159339
998965,482957
998965,179710
998905,235324
998905,377011
998905,391215
998905,157583
998905,425892
998905,391739
998905,371675
998905,316228
998905,5753
998905,198567
998905,344399
998905,216554
998905,244920
998675,326270
998675,237104
998675,206940
998675,146497
998675,11240
998675,446921
998675,301940
998675,332929
998675,22459
998675,366267
998675,396663
998591,312425
998591,55897
998591,411487
998591,2832
998591,422990
998591,171591
998591,496968
998591,25453
998591,106106
998591,177916
998591,319807
998101,251368
998101,288580
998101,197777
998101,361979
998101,240194
998101,229062
998101,23612
998101,192621
998101,452078
998101,22832
998101,72492
997932,319319
997932,471683
997932,168048
997932,268519
997932,88036
997932,182405
997932,369240
997932,65148
997932,466133
997932,356440
997932,500811
997932,376105
997351,399413
997351,461955
997351,84667
997351,386636
997351,455606
997351,187300
997351,46079
997351,220896
997351,441025
997351,356470
997351,7859
997351,180917
996623,130831
996623,125541
996623,99099
996623,16767
996623,305206
996623,373805
996623,228332
996623,64668
996623,125269
996623,287741
996623,22731
996623,495731
996623,396901
995756,165909
995756,51905
995756,321494
995756,446571
995756,338858
995756,363592
995756,15767
995756,441756
995756,191466
995756,363590
995756,184832
995756,45036
995756,61324
995756,61457
995756,368289
995756,215337
995756,460336
995756,92987
994867,160655
994867,24520
994867,164102
994867,99541
994867,110070
994867,367784
994867,310298
994867,407445
994867,117208
994867,482168
994867,395900
1099226,479285
1099226,306441
1099226,253553
1099226,283031
1099226,446600
1099226,161407
1099226,173206
1099226,455439
1099226,32629
1099226,363494
1099226,119410
1099226,472895
1099226,98628
1099226,193057
1099226,206792
1099226,26553
1099226,26228
1099226,389435
994533,215372
994533,118460
994533,453084
994533,307935
994533,247891
994533,456501
994533,281698
994533,198769
994533,333894
994533,231734
994533,351078
994533,441686
994533,137676
994533,384133
994533,220423
994533,367328
992839,89349
992839,262813
992839,239277
992839,247018
992839,13561
992839,459371
992839,435341
992839,382131
992839,99749
992839,366096
992839,38951
992839,292829
992839,152336
992839,220618
992839,92685
992839,225679
992363,153907
992363,135533
992363,272685
992363,200243
992363,102877
992363,448283
992363,237840
992363,419256
992363,156322
992363,373975
992363,426692
992363,359189
992257,492365
992257,60322
992257,235993
992257,461245
992257,338231
992257,997
992257,327988
992257,490970
992257,221287
992257,58734
992257,151024
992257,272981
992257,175978
992257,289368
992257,253996
992257,199323
992257,52612
992257,76857
992257,69019
992191,476348
992191,137144
992191,323971
992191,220003
992191,233096
992191,56043
992191,188147
992191,453743
992191,365478
992191,243024
992191,122957
992191,272992
992191,159364
992191,148341
992191,49722
991782,67745
991782,203499
991782,209592
991782,198808
991782,449866
991782,247330
991782,200999
991782,480779
991782,126210
991782,137917
991782,456903
991782,315698
991782,225500
991782,72845
991782,416439
991782,171412
991782,476350
991782,157731
991210,127706
991210,301055
991210,34772
991210,160146
991210,112034
991210,396032
991210,109194
991210,137211
991210,370302
991210,322474
991210,452157
991210,312153
991210,144229
991210,425896
991210,58225
991210,244202
991210,51090
991210,364545
991210,382431
990375,279016
990375,261734
990375,129253
990375,59780
990375,228933
990375,152876
990375,303951
990375,308887
990375,463038
990375,341447
990375,283050
990375,487189
990375,343688
990375,289670
990375,475890
990345,449724
990345,145116
990345,159815
990345,269276
990345,367939
990345,427483
990345,324827
990345,348976
988253,176254
988253,201104
988253,170113
988253,466319
988253,353718
988253,290523
988253,219501
988253,195008
988253,464888
988253,485081
988253,158589
988253,146246
988253,345645
988253,251188
988253,183988
988253,462912
988253,113279
988124,304619
988124,163288
988124,332801
988124,113600
988124,434791
988124,263509
988124,50545
988124,106207
988124,300409
988124,420338
988124,234427
988124,181907
988124,409436
988124,164039
988124,445450
988124,424877
987230,130102
987230,384344
987230,382765
987230,95702
987230,224311
987230,391300
987230,301929
987230,136323
987230,207841
987230,405689
987230,340577
987230,427935
987230,241334
987230,275340
987230,174514
987230,141184
987230,446841
987230,86648
987230,155080
987230,396114
987230,35981
987230,444609
987230,236939
987183,478407
987183,421772
987183,403350
987183,97787
987183,373436
987183,397135
987183,208940
987183,116325
987183,169772
987183,26914
987183,30841
987183,182065
987183,186222
987183,93578
987183,272913
987183,93801
987183,495779
987183,416764
987183,413807
987183,497218
986936,181622
986936,343073
986936,117052
986936,117118
986936,303951
986936,241940
986936,188507
986936,163218
986936,261936
986936,232588
986936,221786
986936,418167
986936,423906
986936,36697
986936,321980
986936,369518
986936,463038
986936,378184
986936,400274
986852,350572
986852,301510
986852,394005
986852,186511
986852,281227
986852,51433
986852,190411
986852,378430
986852,64844
986852,198649
986852,74009
986852,125043
986484,192684
986484,111423
986484,217898
986484,45080
986484,425769
986484,209048
986484,361035
986484,425892
986484,166484
986484,195732
986484,467115
986484,344399
986484,228907
986484,460469
986484,5753
986484,31847
986484,416030
986484,7859
986484,155783
986484,456543
984774,495735
984774,26894
984774,303855
984774,283333
984774,241253
984774,262844
984774,235918
984774,204576
129837,212858
129837,74258
129837,384154
129837,173051
129837,86849
129837,170157
129837,226358
129837,474949
129837,273425
129837,93382
129837,148
129837,133366
129837,3302
129837,134531
129837,126040
197024,89307
197024,201472
197024,249552
197024,413662
197024,43133
197024,347005
197024,201286
197024,90027
197024,468946
197024,290957
197024,458547
197024,298042
197024,59116
197024,210041
197024,248653
81993,70672
81993,167629
81993,1263
81993,208228
81993,97922
81993,485339
81993,468432
81993,464267
81993,196667
81993,28581
112035,402594
112035,70815
112035,106064
112035,349517
112035,42358
112035,409604
112035,326882
112035,120288
112035,492745
112035,418236
112035,19742
112035,444570
112035,265745
112035,388139
112035,407519
112035,146190
112035,251137
112035,282211
96379,317698
96379,289911
96379,420457
96379,150382
96379,494965
96379,319255
96379,454021
96379,380508
96379,25424
96379,135760
96379,427735
96379,242215
141694,89954
141694,166000
141694,377910
141694,365627
141694,186239
141694,491741
141694,78302
141694,426803
141694,436320
141694,164340
141694,188864
141694,498214
141694,260548
141694,464804
141694,334804
141694,150396
141694,134824
141694,381661
36214,165085
36214,452328
36214,121326
36214,101093
36214,200721
36214,83783
36214,417730
36214,67606
36214,152712
36214,345123
36214,309510
36214,22075
36214,233796
36214,345937
36214,364108
36214,500322
36214,114782
36214,229209
36214,253073
96749,397279
96749,418165
96749,195704
96749,103480
96749,469305
96749,66617
96749,193658
96749,142329
96749,408691
96749,398717
96749,451124
96749,464498
96749,138579
96749,166484
96749,22954
96749,386378
96749,144276
96749,193809
96749,64262
181394,280622
181394,487200
181394,477468
181394,495172
181394,267758
181394,32574
181394,348
181394,162487
181394,137748
83448,6952
83448,278353
83448,418249
83448,134588
83448,25238
83448,249000
83448,88378
83448,91231
83448,17807
83448,294674
83448,47115
83448,154894
83448,27793
83448,343945
10157,309229
10157,332835
10157,211354
10157,142842
10157,142924
10157,184308
10157,177082
10157,67874
10157,496362
10157,217898
10157,197129
10157,67451
10157,65850
10157,426959
10157,42890
10157,426841
10157,426308
10157,121146
97895,395948
97895,234937
97895,122369
97895,38005
97895,325745
97895,319487
97895,316912
97895,112530
97895,304327
97895,74706
97895,96995
97895,307561
97895,343780
97895,260762
97895,74962
97895,262419
97895,415747
122440,217546
122440,297265
122440,134373
122440,28374
122440,122847
122440,144397
122440,483771
122440,347891
122440,34384
122440,233281
122440,292915
122440,194947
122440,151497
122440,484159
53813,381100
53813,132340
53813,275646
53813,276187
53813,184491
53813,468204
53813,51618
53813,364280
53813,498533
53813,190267
53813,307891
53813,266658
53813,276470
10312,320824
10312,156597
10312,418188
10312,232797
10312,83566
10312,110350
10312,109422
10312,117266
10312,483160
10312,273651
10312,169779
10312,1964
10312,164986
10312,198778
10312,297998
10312,463489
10312,58322
10312,50916
10312,473711
10312,170533
127315,223944
127315,175024
127315,25270
127315,241346
127315,105917
127315,350361
127315,8529
127315,357400
127315,160406
127315,163892
127315,457021
127315,22153
127315,479368
127315,55349
127315,39479
127315,119116
127315,286224
127315,343417
125545,349228
125545,356901
125545,294671
125545,487005
125545,425518
125545,264658
125545,285282
125545,168570
125545,36195
125545,399180
125545,455652
125545,432551
118365,22436
118365,365302
118365,318948
118365,355954
118365,125857
118365,311415
118365,97142
118365,412780
118365,167748
118365,220545
118365,382340
118365,460835
118365,423330
118365,378239
118365,337056
136209,228907
136209,236060
136209,442003
136209,249334
136209,276219
136209,10649
136209,169702
136209,271379
136209,385280
136209,94632
136209,61724
136209,84335
136209,394301
136209,156658
136209,213375
136209,453193
136209,197153
136209,341768
136209,171402
136209,416675
136209,30822
136209,447677
136209,84504
92437,66735
92437,12439
92437,115596
92437,366550
92437,318271
92437,329349
92437,492681
92437,229987
92437,74028
92437,132024
92437,268018
92437,122735
92437,167099
92437,69040
92437,168127
92437,260770
92437,450016
92437,282534
92437,117520
158887,487153
158887,427632
158887,422342
158887,235162
158887,139737
158887,107596
158887,426170
158887,322755
158887,251949
158887,396916
158887,411400
135516,497960
135516,27450
135516,107219
135516,450104
135516,294513
135516,207925
135516,204026
135516,87394
135516,268747
135516,152336
135516,24926
135516,244040
135516,386954
125627,332412
125627,60728
125627,337552
125627,261147
125627,276219
125627,498917
125627,487384
125627,324921
125627,240418
125627,293886
125627,206241
125627,344451
125627,48919
125627,29309
125627,375584
125627,81889
125627,75734
125627,323421
125627,224703
125627,368267
125627,335702
125627,428665
125627,206095
125627,40240
20597,353776
20597,323579
20597,57979
20597,399410
20597,291351
20597,159005
20597,480093
20597,347197
20597,447482
20597,121641
20597,61039
20597,382256
20597,87406
20597,333717
20597,145076
20597,245650
20597,86927
20597,77506
129565,123685
129565,268644
129565,432528
129565,463329
129565,261124
129565,382488
129565,490359
129565,218912
129565,227840
129565,112436
129565,194236
129565,332990
129565,7298
129565,388540
129565,419935
129565,414265
94865,118981
94865,224105
94865,303767
94865,139875
94865,250466
94865,52763
94865,48392
94865,112571
94865,442576
94865,74935
94865,150151
94865,185009
135386,202342
135386,412915
135386,496116
135386,339814
135386,439787
135386,223659
135386,141109
135386,146311
135386,463516
135386,394448
135386,107848
135386,495735
135386,438872
90941,216646
90941,393290
90941,491594
90941,283867
90941,342872
90941,323037
90941,59690
90941,321832
90941,491803
90941,310429
90941,147264
90941,204858
90941,484296
197964,352609
197964,98354
197964,57551
197964,461660
197964,88255
197964,390620
197964,16818
197964,89649
197964,168062
197964,339904
197964,99610
197964,409683
197964,408809
197964,225466
197964,138311
49802,109236
49802,455358
49802,103747
49802,292106
49802,185806
49802,32606
49802,456872
49802,243039
49802,235297
49802,181206
49802,453980
49802,31271
49802,50294
49802,286993
108622,240286
108622,77806
108622,308252
108622,77713
108622,240544
108622,454405
108622,158839
108622,439318
108622,362938
108622,244868
108622,3585
108622,104319
108622,285916
108622,300277
108622,324511
108622,216100
108622,399885
108622,391788
108622,483341
108622,353763
108622,305150
108622,122664
182393,484407
182393,133222
182393,356381
182393,39653
182393,148372
182393,8022
182393,309610
182393,303670
182393,303066
182393,277302
182393,379448
182393,422487
182393,483911
182393,85662
182393,271903
182393,273151
182393,370206
181222,326181
181222,397554
181222,500005
181222,482958
181222,54542
181222,169255
181222,332200
181222,59392
181222,190930
181222,494652
181222,482982
181222,418712
181222,12267
97295,124134
97295,237619
97295,239737
97295,169441
97295,432201
97295,131547
97295,494556
97295,227129
97295,490010
97295,2884
97295,407984
97295,218032
97295,81837
97295,414822
149790,96543
149790,309323
149790,303116
149790,313253
149790,223671
149790,308607
149790,170937
149790,85679
149790,206557
149790,61145
149790,399672
149790,344762
149790,248949
149790,151688
1098481,83666
1098481,220806
1098481,289565
1098481,351613
1098481,103616
1098481,469418
1098481,85781
1098481,469994
1098481,281303
1098481,231341
1098481,238302
1098481,109897
1098481,111969
59217,93435
59217,113181
59217,480879
59217,354169
59217,365759
59217,406016
59217,75515
59217,454420
59217,28635
59217,180326
59217,254133
59217,165753
59217,64829
130932,7699
130932,260768
130932,166536
130932,284264
130932,47724
130932,325955
130932,308780
130932,286932
130932,249891
130932,266658
130932,455613
130932,7306
130932,125026
130932,119151
139239,293322
139239,353412
139239,436129
139239,235491
139239,165409
139239,41148
139239,296496
139239,6709
139239,365777
139239,36185
139239,32343
139239,106345
139239,489577
139239,436997
139239,25455
139239,48151
93308,169573
93308,433217
93308,375478
93308,466603
93308,463103
93308,376718
93308,297473
93308,69608
93308,253108
93308,165551
93308,245374
93308,7811
93308,248912
93308,153815
93308,342668
93308,55326
93308,452130
93308,115136
93308,131252
93308,344246
199572,178118
199572,36348
199572,22971
199572,289628
199572,406596
199572,276449
199572,217872
199572,497176
199572,26912
199572,88831
199572,2737
199572,91975
199572,369879
56033,465212
56033,444104
56033,452329
56033,240196
56033,185457
56033,54204
56033,182344
56033,446024
56033,372962
56033,168093
56033,347935
56033,321327
56033,126453
56033,67875
56033,446157
56033,364025
107077,426493
107077,10013
107077,385411
107077,154195
107077,349417
107077,145453
107077,383939
107077,462243
107077,29946
107077,306772
107077,342694
107077,372301
195693,330555
195693,172151
195693,369810
195693,135506
195693,105539
195693,34667
195693,262527
195693,234810
195693,259148
195693,66848
195693,90872
195693,467309
195693,389612
123975,476916
123975,165357
123975,327328
123975,223962
123975,206220
123975,191676
123975,306770
123975,137960
123975,87442
123975,68780
123975,419433
123975,358279
123975,381892
123975,337832
123975,379522
123975,336307
123975,303680
123975,462287
123975,235695
123975,255132
119975,297787
119975,185324
119975,154244
119975,44353
119975,268502
119975,185710
119975,363409
119975,182892
119975,213636
119975,218971
119975,317497
119975,303482
119975,364391
119975,149837
119975,163562
119975,311710
119975,25801
55691,444395
55691,118057
55691,293294
55691,420154
55691,84825
55691,296207
55691,156682
55691,345002
55691,119848
55691,430608
55691,439078
55691,80388
55691,37732
55691,432729
55691,448522
55691,290437
55691,369742
55691,5245
55691,300931
119168,260916
119168,477331
119168,353268
119168,389009
119168,252746
119168,3612
119168,28430
119168,176948
119168,220981
119168,427220
119168,382431
119168,208621
119168,443411
119168,57306
119168,31744
119168,163978
119168,115839
119168,353926
119168,237612
119168,204638
119168,309059
53814,12940
53814,196608
53814,382595
53814,185111
53814,391727
53814,217898
53814,303045
53814,164782
53814,381210
53814,79348
53814,227773
53814,416030
53814,195732
53814,314014
53814,336241
17848,30304
17848,185111
17848,303407
17848,419872
17848,389957
17848,319826
17848,413809
17848,136636
17848,96092
17848,31314
17848,495735
17848,323570
17848,392851
17848,45066
17848,382048
17848,86004
17848,206743
17848,23802
17848,416030
17848,111423
17848,346966
17848,344399
17848,280220
17848,469626
17848,299429
139897,148552
139897,185111
139897,8940
139897,370915
139897,74299
139897,33754
139897,155203
139897,383967
139897,79348
139897,416030
139897,425769
139897,203961
139897,278322
22882,323514
22882,231115
22882,459231
22882,414680
22882,287477
22882,167563
22882,188898
22882,46870
22882,250348
22882,204084
22882,172505
22882,31930
114638,292178
114638,107026
114638,481817
114638,192486
114638,61405
114638,345685
114638,413852
114638,62049
114638,306068
114638,383076
118702,301779
118702,80108
118702,413311
118702,205632
118702,271911
118702,20272
118702,229073
118702,161400
118702,377245
118702,451712
118702,309186
118702,349614
118702,317974
195440,156925
195440,355403
195440,331992
195440,287784
195440,234296
195440,436651
195440,269387
195440,374934
195440,307149
195440,222084
195440,341219
195440,300533
195440,406374
195440,478700
195440,297927
193742,340538
193742,491408
193742,492167
193742,278569
193742,284248
193742,353601
193742,458291
193742,333683
193742,219769
193742,41251
193742,350764
193742,450581
193742,105818
193742,477501
193742,312250
132359,382781
132359,285187
132359,225799
132359,391739
132359,364243
132359,486807
132359,41482
132359,43372
132359,197424
132359,349072
132359,413529
132359,346755
186390,346074
186390,190999
186390,363686
186390,333398
186390,34783
186390,177377
186390,149336
186390,251710
186390,171320
186390,303035
186390,89591
186390,328961
186390,411176
186390,344704
186390,457833
186390,176455
196111,246273
196111,366505
196111,175357
196111,454890
196111,447546
196111,109832
196111,286337
